_id,_createdAt,_updatedAt,user_id,upload_date,analysis_date,file_name_stemmed,file_name,record_file_url,record_type,video_length_secs,size_in_mb,status,record_name,_updatedAt,_uid,transcript,translation,override_transcript,override_translation
56,28:45.3,46:47.5,AdminUser,28:45.3,,file_name_stemmed,20241210_1713_884735_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241210_1713_884735_s3_sensor/input_video/20241210_1713_884735_s3_sensor.mp4,video,65.6,5.7,Done,20241203_1249_bc5b29_s3_sensor.mp4,46:39.7,67587a4d3ecdc4ba0cb1,"""WEBVTT\n\n00:00:00.450 --> 00:00:05.115\n\u064a\u0627\u0644\u0644\u0647 \u062f\u0645 \u0627\u062e\u0648\u0643 \u0637\u062e\u0647 \u062f\u0645 \u0627\u062e\u0648\u0643 \u0637\u062e .\n\n00:00:12.002 --> 00:00:19.050\n\u0628\u062f\u0647\u0645 \u064a\u0633\u0639\u0648\u0627 \u0627\u0644\u0646\u0633\u0648\u0627\u0646 \u0641\u064a \u0627\u0644\u0642\u062f\u0633 \u0637\u0627\u0644\u0639\u0629 \u0639\u0634\u0627\u0646 \u0628\u062f\u0646\u0627 \u0646\u0637\u0644\u0639 \u0627\u062d\u0646\u0627 \u0639\u0634\u0627\u0646 \u0628\u062f\u0646\u0627 \u0646\u062c\u064a\u0628\u0644\u0647\u0645 .\n\n00:00:46.402 --> 00:00:56.106\n\u0647\u0630\u0627 \u0627\u0644\u0641\u064a\u062f\u064a\u0648 \u0648\u0646\u0648\u0635\u0644\u0647 \u0644\u0643\u0644 \u0627\u0644\u0639\u0627\u0644\u0645 \u0627\u0646 \u0634\u0627\u0621 \u0627\u0644\u0644\u0647 \u0647\u0630\u0647 \u062e\u0648\u0630\u0629 \u0627\u0644\u062c\u0646\u062f\u064a \u0627\u0646 \u0634\u0627\u0621 \u0627\u0644\u0644\u0647 \u0646\u0642\u0635 \u062b\u0645\u0647 \u062d\u0646\u062c\u064a\u0628\u0644\u0647 \u062e\u0634\u064a\u0646\u0627 \u0643\u0644 \u0627\u0644\u062f\u0634\u0645 \u0648\u062e\u0628\u0635\u0646\u0627 \u0628\u0631\u062c\u0644\u064a\u0646\u0627 \u0627\u0644\u0634\u0631\u064a\u0641\u0629.\n\n00:00:56.265 --> 00:01:03.509\n\u0639\u0644\u0649 \u0643\u0644 \u0639\u0643\u0644 \u0645\u0644\u062c\u0627 \u0628\u064a\u0642\u0639\u062f\u0648\u0627 \u0641\u064a\u0647 \u0648\u0645\u0627 \u0641\u064a\u0634 \u0631\u062c\u0627\u0644 \u0645\u0627 \u0641\u064a\u0634 \u0632\u0644\u0627\u0645 \u0648\u0645\u0627 \u0631\u0645\u064a\u062a \u0627\u064a\u062f \u0631\u0645\u064a\u062a \u0648\u0644\u0643\u0646 \u0627\u0644\u0644\u0647 \u0627\u0631\u0645\u0649.\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:02.170
{{Audio Event 1}}
Shouting

00:00:02.349 --> 00:00:05.349
{{Audio Event 2}}
Gunshots

00:00:12.349 --> 00:00:17.349
{{Audio Event 1}}
Shouting

00:00:17.349 --> 00:00:19.349
{{Audio Event 2}}
Gunshots

00:00:46.349 --> 00:01:04.349
{{Audio Event 3}}
People talking

00:01:04.349 --> 00:01:05.599
{{Audio Event 2}}
Gunshots"
57,32:11.3,41:46.3,AdminUser,32:11.3,,file_name_stemmed,20241210_1722_3d88e3_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241210_1722_3d88e3_s3_sensor/input_video/20241210_1722_3d88e3_s3_sensor.mp4,video,13.53666667,2.49,Done,20241203_1313_880604_s3_sensor.mp4,41:21.1,67587b1b54e85ce54222,"""WEBVTT\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:06.000
{{Audio Event 1}}
Engine

00:00:10.349 --> 00:00:13.537
{{Audio Event 2}}
Street"
58,35:11.6,07:44.9,AdminUser,35:11.6,,file_name_stemmed,20241210_1722_ace0d7_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241210_1722_ace0d7_s3_sensor/input_video/20241210_1722_ace0d7_s3_sensor.mp4,video,21.87111111,4.11,Done,20241203_1314_3d55f6_s3_sensor.mp4,07:38.8,67587bcf98defd60e776,"""WEBVTT\n\n00:00:01.030 --> 00:00:12.785\n\u0628\u064a\u062c\u0648\u0632 \u0637\u0627\u0644\u0639\u064a\u0646 \u064a\u0639\u0646\u064a \u0628\u0639\u062f \u0627\u0644\u062e\u064a\u0631 \u0627\u0644\u0633\u0627\u0639\u0629 \u0627\u062b\u0646\u062a\u064a\u0646 \u0641\u064a \u0627\u0644\u0644\u064a\u0644 \u0639\u0644\u0649 \u0627\u0633\u062a\u0639\u062f\u0627\u062f \u0642\u0631\u064a\u0628 \u0645\u0646 \u0627\u0644\u0645\u062f\u064a\u0646\u0629 \u062f\u064a\u0631 \u0627\u0644\u0628\u0644\u062d \u062e\u0644\u064a\u0646\u0627 \u0627\u062d\u0646\u0627 \u0648\u0631\u0627\u0621 \u0627\u0644- \u0627\u0644\u0627\u0633\u0639\u0627\u0641.\n\n00:00:12.845 --> 00:00:13.846\n\u0631\u0628\u0646\u0627 \u064a\u0627 \u0631\u0628 \u064a\u0633\u0644\u0645.\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:21.000
{{Audio Event 1}}
Siren

00:00:01.349 --> 00:00:18.349
{{Audio Event 2}}
People talking"
59,38:12.2,29:14.7,AdminUser,38:12.2,,file_name_stemmed,20241210_1722_38c655_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241210_1722_38c655_s3_sensor/input_video/20241210_1722_38c655_s3_sensor.mp4,video,13.14222222,2.43,Done,20241203_1314_4510da_s3_sensor.mp4,29:11.1,67587c843c2b110ff654,"""WEBVTT\n\n00:00:00.529 --> 00:00:03.291\n\u0647\u0630\u0627 \u0647\u0648 \u0627\u0644\u0645\u0634\u0647\u062f \u0627\u0644\u0622\u0646 \u0641\u064a \u0645\u062f\u0631\u0633\u0629 \u0623\u0628\u0648 \u0627\u0644\u0631\u0648\u0634 \u060c .\n\n00:00:06.535 --> 00:00:11.900\n\u0647\u0630\u0627 \u0647\u0648 \u0627\u0644\u0645\u0634\u0647\u062f \u0627\u0644\u0622\u0646 \u0641\u064a \u0645\u062f\u0631\u0633\u0629 \u0623\u0628\u0648 \u0627\u0644\u0631\u0648\u0634 \u064a\u0639\u0646\u064a \u062d\u0627\u0648\u0644\u0646\u0627 \u0646\u0633\u062d\u0628 .\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:13.142
{{Audio Event 1}}
Buzzing

00:00:00.000 --> 00:00:13.142
{{Audio Event 3}}
Crowd

00:00:02.349 --> 00:00:04.349
{{Audio Event 2}}
People talking

00:00:06.349 --> 00:00:12.142
{{Audio Event 2}}
New Audio Event"
60,41:07.9,41:28.9,AdminUser,41:07.9,,file_name_stemmed,20241210_1732_17341a_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241210_1732_17341a_s3_sensor/input_video/20241210_1732_17341a_s3_sensor.mp4,video,15.1,2.82,Done,20241203_1351_47588b_s3_sensor_cut.mp4,41:25.6,67587d33d47f6e595b52,"""WEBVTT\n\n00:00:00.009 --> 00:00:12.473\n\u05d0\u05d6 \u05d4\u05d2\u05d9\u05de\u05d5\u05e8 \u05e4\u05d4 \u05d1\u05e2\u05e6\u05dd \u05de\u05d3\u05d1\u05e8\u05ea \u05d4\u05d0\u05dd \u05d0\u05e0\u05d7\u05e0\u05d5 \u05d9\u05db\u05d5\u05dc\u05d9\u05dd \u05dc\u05e2\u05e9\u05d5\u05ea \u05d0\u05ea \u05db\u05dc\u05d9 \u05d4\u05de\u05e7\u05d3\u05d5\u05e9 \u05d1\u05de\u05d9\u05d5\u05d7\u05d3 \u05de\u05d3\u05d1\u05e8\u05d9\u05dd \u05e4\u05d4 \u05e2\u05dc \u05d4\u05de\u05e0\u05d5\u05d9\u05e8\u05d5\u05ea \u05d0\u05ea\u05dd \u05de\u05e7\u05e9\u05d9\u05d1\u05d9\u05dd?\n\n00:00:13.673 --> 00:00:14.874\n\u05d4\u05d0\u05dd \u05e0\u05d9\u05ea\u05df \u05dc\u05e2\u05e9\u05d5\u05ea...\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:15.066
{{Audio Event 1}}
People talking"
61,44:02.6,57:10.3,AdminUser,44:02.6,,file_name_stemmed,20241210_1732_51491a_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241210_1732_51491a_s3_sensor/input_video/20241210_1732_51491a_s3_sensor.mp4,video,14.39555556,1.22,Done,20241203_1351_8c7be3_s3_sensor.mp4,57:01.4,67587de29da0fa3cfdf9,"""WEBVTT\n\n00:00:08.580 --> 00:00:09.144\nAh!\n\n00:00:09.849 --> 00:00:09.951\nAh!\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:14.396
{{Audio Event 1}}
Crowd

00:00:00.349 --> 00:00:14.396
{{Audio Event 2}}
Street

00:00:01.349 --> 00:00:05.349
{{Audio Event 3}}
People talking

00:00:05.349 --> 00:00:10.396
{{Audio Event 4}}
Shouting

00:00:11.349 --> 00:00:14.396
{{Audio Event 3}}
People talking"
62,47:18.2,38:01.9,AdminUser,47:18.2,,file_name_stemmed,20241210_1732_b2089e_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241210_1732_b2089e_s3_sensor/input_video/20241210_1732_b2089e_s3_sensor.mp4,video,8.3,1.6,Done,20241203_1352_bed53a_s3_sensor.mp4,37:59.6,67587ea62e00ec8aaa3b,"""WEBVTT\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:08.300
{{Audio Event 1}}
Street"
63,50:19.2,39:53.1,AdminUser,50:19.2,,file_name_stemmed,20241210_1741_d94179_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241210_1741_d94179_s3_sensor/input_video/20241210_1741_d94179_s3_sensor.mp4,video,17.96233333,9,Done,20241203_1352_c69973_s3_sensor.mp4,39:51.0,67587f5b2d30dd38c08f,"""WEBVTT\n\n00:00:00.870 --> 00:00:09.804\n\u062d\u0633\u0628 \u0627\u0644\u0635\u0631\u0641 \u062d\u0633\u0628 \u0627\u0644\u0635\u0631\u0641 \u062d\u0633\u0628\u064a \u0627\u0644\u0644\u0647 \u0648\u0646\u0639\u0645 \u0627\u0644\u0648\u0643\u064a\u0644 .\u0646\u0639\u0645 .\u0634\u064a\u0644\u0648\u0647 \u0647\u0630\u0627 \u0634\u064a\u0644\u0648\u0647 \u0647\u0630\u0627 \u0634\u064a\u0621 \u0647\u0644\u0642 \u0634\u064a\u0644\u0647 \u0627\u0628\u0648 \u0639\u0645\u064a\u062f .\u0645\u0646 \u0648\u064a\u0646 \u0627\u062c\u0648\u0647 .\u0628\u064a\u062a \u0644\u0627\u0647\u064a\u0627 \u0639\u0646\u062f \u0633\u0644\u064a\u0645\u0627\u0646.\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:17.962
{{Audio Event 1}}
Engine

00:00:02.349 --> 00:00:17.962
{{Audio Event 2}}
People talking

00:00:08.349 --> 00:00:11.349
{{Audio Event 3}}
Shouting"
64,53:15.6,55:12.1,AdminUser,53:15.6,,file_name_stemmed,20241210_1741_f559f3_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241210_1741_f559f3_s3_sensor/input_video/20241210_1741_f559f3_s3_sensor.mp4,video,6,1.79,Done,20241203_1359_455460_s3_sensor.mp4,55:06.7,6758800b8e0476b5c643,"""WEBVTT\n\n00:00:00.049 --> 00:00:03.040\n\u064a\u0627 \u0627\u062e\u064a \u0627\u0630\u0627 \u0643\u0631\u062d\u0645\u0646\u0627 \u064a\u0627 \u0627\u0644\u0644\u0647 \u0648\u0627\u0644\u0644\u0647 \u0633\u0627\u0644\u0646\u0627 \u0648\u0627\u0644\u0644\u0647 \u0627\u0644\u0648\u0627\u062d\u062f \u064a\u0642\u062f\u0633 \u0627\u064a.\n\n00:00:03.060 --> 00:00:05.009\n\u0628\u064a\u062f\u062e\u0644\u0647\u0627 \u0643\u0631\u062d\u0645\u0646\u0627 \u064a\u0627 \u0627\u0644\u0644\u0647 \u0648\u0627\u0644\u0644\u0647 \u0633\u0627\u0644\u0646\u0627 \u0648\u0627\u0644\u0644\u0647 \u0627\u0644\u0648\u0627\u062d\u062f \u064a\u0642\u062f\u0633 \u0627\u064a.\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:06.000
{{Audio Event 1}}
Crying"
65,56:10.6,53:45.3,AdminUser,56:10.6,,file_name_stemmed,20241210_1741_e4e55f_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241210_1741_e4e55f_s3_sensor/input_video/20241210_1741_e4e55f_s3_sensor.mp4,video,16.9,6.28,Done,20241203_1359_8f0f46_s3_sensor.mp4,53:40.4,675880ba991a353bc48a,"""WEBVTT\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:16.927
{{Audio Event 1}}
Buzzing

00:00:00.349 --> 00:00:16.349
{{Audio Event 2}}
Street"
67,56:01.0,42:23.1,AdminUser,56:01.0,,file_name_stemmed,20241210_1750_96057a_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241210_1750_96057a_s3_sensor/input_video/20241210_1750_96057a_s3_sensor.mp4,video,31.00333333,2.71,Done,20241203_1408_34eacd_s3_sensor.mp4,42:05.5,6759459108b46fb1fb1c,"""WEBVTT\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:30.170
{{Audio Event 1}}
Engine

00:00:00.349 --> 00:00:15.349
{{Audio Event 2}}
Barking

00:00:17.349 --> 00:00:21.349
{{Audio Event 2}}
Barking

00:00:22.349 --> 00:00:31.045
{{Audio Event 2}}
Barking"
68,01:22.9,36:18.5,AdminUser,01:22.8,,file_name_stemmed,20241210_1750_0ca013_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241210_1750_0ca013_s3_sensor/input_video/20241210_1750_0ca013_s3_sensor.mp4,video,30.12266667,45.5,Done,20241203_1408_7bca51_s3_sensor.mp4,36:01.1,675946d2d01a756ce722,"""WEBVTT\n\n00:00:00.182 --> 00:00:09.830\n\u0639\u0644\u0649 \u0627\u064a \u0627\u0633\u062a\u0647\u062f\u0627\u0641\u0627\u062a \u0627\u0644\u0627\u062d\u062a\u0644\u0627\u0644 \u0627\u0637\u0641\u0627\u0644 \u0627\u0644\u0644\u0647 \u0627\u0643\u0628\u0631 \u0627\u0637\u0641\u0627\u0644 \u0627\u0637\u0641\u0627\u0644 \u064a\u0627 \u0627\u0644\u0644\u0647 \u0627\u0637\u0641\u0627\u0644 .\n\n00:00:10.031 --> 00:00:25.583\n\u0647\u0627\u0646 \u0643\u0627\u0647\u062f\u0627\u0641 \u0627\u0644\u0627\u062d\u062a\u0644\u0627\u0644 \u0648\u0644\u0644\u0627\u0637\u0641\u0627\u0644 .\u0647\u0627\u0646 \u0643\u0627\u0647\u062f\u0627\u0641 \u0627\u0644\u0627\u062d\u062a\u0644\u0627\u0644 \u0648\u0644\u0644\u0627\u0637\u0641\u0627\u0644 .\u064a\u0627\u0644\u0644\u0647 \u0627\u062d\u0643\u064a\u0644\u064a \u0627\u062d\u0643\u064a\u0644\u064a \u0627\u062d\u0643\u064a\u0644\u064a \u0627\u062d\u0643\u064a\u0644\u064a \u0634\u0648 \u0628\u062f\u0643 \u062a\u0642\u0648\u0644 \u0634\u0648 \u0628\u062f\u0643 \u062a\u0642\u0648\u0644 .\n\n00:00:25.643 --> 00:00:28.326\n\u062e\u0644\u0635 \u0644\u0627 \u064a\u0647\u0645\u0643 \u0628\u062f\u064a \u0627\u0639\u0637\u064a \u0627\u0639\u0645\u0627\u0644\u064a \u0648\u0644\u0627 \u0633\u0645\u0627\u0639\u0627\u062a\u064a \u0633\u0645\u0627\u0639\u0627\u062a .\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:06.170
{{Audio Event 1}}
Shouting

00:00:07.349 --> 00:00:30.096
{{Audio Event 2}}
Crying

00:00:15.349 --> 00:00:17.349
{{Audio Event 1}}
Shouting"
69,04:32.8,02:22.7,AdminUser,04:32.8,,file_name_stemmed,20241210_1759_26fad6_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241210_1759_26fad6_s3_sensor/input_video/20241210_1759_26fad6_s3_sensor.mp4,video,13.147,3.21,Done,20241203_1408_befff2_s3_sensor_cut.mp4,01:38.4,67594790cd6474eaa2f6,"""WEBVTT\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:06.000
{{Audio Event 1}}
Music 

00:00:07.349 --> 00:00:09.349
{{Audio Event 2}}
Explosion"
70,07:23.2,39:58.2,AdminUser,07:23.2,,file_name_stemmed,20241210_1759_aad4f7_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241210_1759_aad4f7_s3_sensor/input_video/20241210_1759_aad4f7_s3_sensor.mp4,video,7.16,2.8,Done,20241203_1408_befff2_s3_sensor_cut_2.mp4,39:44.8,6759483b3af0ab30b97c,"""WEBVTT\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:04.125
{{Audio Event 1}}
Explosion"
71,10:09.1,30:24.0,AdminUser,10:09.1,,file_name_stemmed,20241210_1759_ac7fb4_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241210_1759_ac7fb4_s3_sensor/input_video/20241210_1759_ac7fb4_s3_sensor.mp4,video,6.428344671,2.36,Done,20241203_1414_59de83_s3_sensor.mp4,30:22.2,675948e11f9b09204c2a,"""WEBVTT\n\n00:00:01.788 --> 00:00:02.650\n\u0639\u0631\u0636\u0648\u0627 \u0628\u0646\u0635 \u0627\u0644\u0634\u0627\u0631\u0639 \u0627\u0648\u0644 \u062f\u062e\u0644\u0629 \u0627\u0644\u0648\u0642\u062a.\n\n00:00:02.690 --> 00:00:05.636\n\u0627\u0639\u0631\u0636\u0648\u0627 \u0628\u0646\u0635 \u0627\u0644\u0634\u0627\u0631\u0639 \u0627\u0648\u0644 \u062f\u062e\u0644\u0629 \u0627\u0644\u0648\u0642\u062a.\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:02.349 --> 00:00:06.000
{{Audio Event 1}}
People talking"
72,12:59.1,08:11.1,AdminUser,12:59.1,,file_name_stemmed,20241211_0804_094dd7_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0804_094dd7_s3_sensor/input_video/20241211_0804_094dd7_s3_sensor.mp4,video,6.9,2.23,Done,20241203_1414_97303c_s3_sensor.mp4,08:00.3,6759498b0e13239f68b0,"""WEBVTT\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:06.000
{{Audio Event 1}}
Engine"
73,16:10.0,52:08.2,AdminUser,16:10.0,,file_name_stemmed,20241211_0804_fc08a9_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0804_fc08a9_s3_sensor/input_video/20241211_0804_fc08a9_s3_sensor.mp4,video,7.801111111,1.43,Done,20241203_1414_a19a07_s3_sensor.mp4,52:00.2,67594a4a09758eee675c,"""WEBVTT\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:07.000
{{Audio Event 1}}
Engine"
74,19:06.2,21:30.3,AdminUser,19:06.2,,file_name_stemmed,20241211_0804_0507ed_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0804_0507ed_s3_sensor/input_video/20241211_0804_0507ed_s3_sensor.mp4,video,15.067,4.74,Done,20241203_1440_b417b5_s3_sensor_cut.mp4,19:34.2,67594afa28b591625630,"""WEBVTT\n\n00:00:00.089 --> 00:00:11.851\n\u0648\u0641\u064a \u0627\u0644\u0639\u0628\u0627\u0621 \u0627\u062d\u0646\u0627 \u0635\u0648\u062a \u0627\u0644\u0631\u062f\u0627\u0621 \u0627\u062d\u0646\u0627 \u0627\u0647\u0644 \u0627\u0644\u0641\u062f\u0627\u0621 \u0627\u062d\u0646\u0627 \u0645\u0646 \u0645\u062e\u064a\u0645 \u062c\u0646\u064a\u0646 \u0648\u0647\u0645 \u0635\u0631\u0627\u0628 \u0647\u0645.\n\n00:00:11.930 --> 00:00:14.795\n\u0641\u0627\u062a\u0648\u0627 \u0627\u0644\u0639\u0630\u0627\u0628 \u0647\u0645 \u0639\u0627\u0634\u0648\u0627.\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,
75,22:01.2,42:22.8,AdminUser,22:01.2,,file_name_stemmed,20241211_0813_7bd046_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0813_7bd046_s3_sensor/input_video/20241211_0813_7bd046_s3_sensor.mp4,video,6.1,2.18,Done,20241203_1440_f7395a_s3_sensor.mp4,42:15.4,67594ba9355d3213bd98,"""WEBVTT\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:06.106
{{Audio Event 1}}
Traffic"
76,24:46.7,47:11.0,AdminUser,24:46.7,,file_name_stemmed,20241211_0813_8f4740_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0813_8f4740_s3_sensor/input_video/20241211_0813_8f4740_s3_sensor.mp4,video,9.937777778,0.91,Done,20241203_1507_cc5430_s3_sensor.mp4,47:04.6,67594c4eb2cab06ede41,"""WEBVTT\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:09.000
{{Audio Event 1}}
People talking"
77,27:32.7,21:19.9,AdminUser,27:32.7,,file_name_stemmed,20241211_0813_166176_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0813_166176_s3_sensor/input_video/20241211_0813_166176_s3_sensor.mp4,video,37.40666667,6.75,Done,20241203_1509_32225a_s3_sensor.mp4,22:36.1,67594cf4a410d52e584a,"""WEBVTT\n\n00:00:18.390 --> 00:00:32.140\n\u064a\u0644\u0639\u0646 \u0627\u0644\u062f\u0646\u064a\u0627 \u064a\u0645\u0627 \u0648\u0644\u0643 \u0648\u064a\u0646 \u0639\u062a\u0648\u0646 \u0627\u064a\u0647 \u0648\u064a\u0646 \u0639\u062a\u0648\u0646.\n\n00:00:32.261 --> 00:00:36.445\n\u064a\u0644\u0639\u0646 \u0627\u0644\u0633\u0644\u0637\u0629 \u0648\u0627\u062d\u062f\u0629 \u064a\u0648\u0645 \u0648\u0627\u062d\u062f\u0629 \u064a\u0648\u0645 \u0639\u0646\u0627 \u0628\u0627\u0644\u062d\u0627\u0631\u0629.\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:05.170
{{Audio Event 1}}
Siren

00:00:02.349 --> 00:00:03.349
{{Audio Event 6}}
Explosion

00:00:04.349 --> 00:00:06.349
{{Audio Event 4}}
Explosion

00:00:14.349 --> 00:00:15.349
{{Audio Event 5}}
Explosion

00:00:18.349 --> 00:00:23.349
{{Audio Event 8}}
Shouting

00:00:25.349 --> 00:00:27.349
{{Audio Event 3}}
People talking

00:00:31.349 --> 00:00:37.349
{{Audio Event 7}}
People talking"
78,30:58.1,11:45.4,AdminUser,30:58.1,,file_name_stemmed,20241211_0821_cc51fa_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0821_cc51fa_s3_sensor/input_video/20241211_0821_cc51fa_s3_sensor.mp4,video,22,4.32,Done,20241203_1509_79bc2f_s3_sensor.mp4,11:32.4,67594dc21e7011cc84ad,"""WEBVTT\n\n00:00:03.575 --> 00:00:09.423\n\u064a\u0627 \u0631\u0628 \u0647\u0627\u0644\u062d\u064a\u0646 \u0627\u0628\u0646\u064a \u0639\u0627\u0626\u0634 \u0627\u0628\u0646\u064a \u0639\u0627\u0626\u0634 \u0637\u0628 \u064a\u0627 \u0627\u0647\u0644 \u0646\u0641-.\n\n00:00:09.464 --> 00:00:11.166\n\u0628\u0631\u0636\u0647 \u0647\u0627\u0644\u062d\u064a\u0646 \u0627\u0628\u0646\u064a \u0639\u0627\u0626\u0634 \u0627\u0628\u0646\u064a \u0639\u0627\u0626\u0634 \u0637\u0628 \u064a\u0627 \u0627\u0647\u0644 \u0646\u0641-.\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:27.170
{{Audio Event 1}}
Traffic 

00:00:03.349 --> 00:00:05.349
{{Audio Event 2}}
People talking

00:00:08.349 --> 00:00:11.349
{{Audio Event 2}}
People talking

00:00:12.349 --> 00:00:13.349
{{Audio Event 3}}
Whistle

00:00:16.349 --> 00:00:18.349
{{Audio Event 3}}
Whistle"
79,33:59.2,02:41.6,AdminUser,33:59.2,,file_name_stemmed,20241211_0821_21503c_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0821_21503c_s3_sensor/input_video/20241211_0821_21503c_s3_sensor.mp4,video,16.9,3.37,Done,20241203_1509_e18404_s3_sensor.mp4,02:39.6,67594e772695d93809eb,"""WEBVTT\n\n00:00:00.269 --> 00:00:02.851\n\u0648\u0627\u0644\u064a \u0627\u0633\u062a\u0635\u062d\u0627\u0628 \u0648\u0633\u0627\u0626\u0644 \u0627\u0644\u0642\u0648\u0645 .\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:16.899
{{Audio Event 1}}
Music

00:00:06.349 --> 00:00:16.899
{{Audio Event 2}}
People talking"
80,36:49.4,10:15.4,AdminUser,36:49.4,,file_name_stemmed,20241211_0821_565df5_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0821_565df5_s3_sensor/input_video/20241211_0821_565df5_s3_sensor.mp4,video,15.6,3.1,Done,20241203_1510_060311_s3_sensor.mp4,10:11.3,67594f21619fb5d294fe,"""WEBVTT\n\n00:00:00.430 --> 00:00:03.701\n\u0627\u0646 \u0634\u0627\u0621 \u0627\u0644\u0644\u0647 \u0631\u0628\u0646\u0627 \u0628\u064a\u064a\u0633\u0631\u0647\u0627 \u0627\u0646 \u0634\u0627\u0621 \u0627\u0644\u0644\u0647 \u0631\u0628\u0646\u0627 \u0628\u064a\u064a\u0633\u0631\u0647\u0627 \u0627\u0646 \u0634\u0627\u0621 \u0627\u0644\u0644\u0647 \u0631\u0628\u0646\u0627 \u0628\u064a\u064a\u0633\u0631\u0647\u0627 \u0627\u0646 \u0634\u0627\u0621 \u0627\u0644\u0644\u0647 \u0631\u0628\u0646\u0627 \u0628\u064a\u064a\u0633\u0631\u0647\u0627 \u0627\u0646 \u0634\u0627\u0621 \u0627\u0644\u0644\u0647.\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:15.000
{{Audio Event 1}}
Shouting

00:00:02.349 --> 00:00:15.603
{{Audio Event 1}}
Crowd"
